Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Mammary tissue,60.07,19,19,0.6475325618375433,0.4150574337482369,0.21944636920622035,0.8116343490304709,2.0221305879843327e-05,0.00018083624972545605,1.0,1.0,0.0,True,False
Mammary tissue,61.02,19,19,0.009636229984869543,0.0001288401463193663,0.0136497212473412,0.6121883656509695,0.0001467136964450532,0.0008394039637663832,0.631578947368421,0.05263157894736842,0.5789473684210527,True,True
Mammary tissue,61.98,19,19,0.009203724933881687,0.005504879027873701,0.005297354297944355,0.11634349030470914,0.5267401343155855,0.9813670359570136,0.5263157894736842,0.5263157894736842,0.0,False,False
Mammary tissue,63.0,19,19,0.11288123366234516,0.1415536984750721,-0.03669908833637058,-0.6897506925207757,0.0002944338155469834,0.00153596307110343,1.0,1.0,0.0,True,False
Mammary tissue,64.03,19,19,0.01999747431590133,0.028046525615688538,-0.011339977248816167,-0.4903047091412742,0.010153878190733412,0.03243024360917916,0.7894736842105263,1.0,0.21052631578947367,True,False
Mammary tissue,65.03,19,19,0.4380429856429791,0.5968892322360112,-0.15115744296874895,-0.961218836565097,4.4021408852259815e-07,2.2897197951548946e-05,1.0,1.0,0.0,True,False
Mammary tissue,65.18,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,66.02,19,19,0.15997304895820638,0.2761571642949596,-0.13771472831967896,-0.9722991689750693,3.237299756648647e-07,2.2897197951548946e-05,1.0,1.0,0.0,True,False
Mammary tissue,66.21,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,67.05,19,19,1.5964305721199565,3.156564375040858,-0.6788619068894851,-0.8393351800554016,1.0413380321979796e-05,0.00013037552163118704,1.0,1.0,0.0,True,False
Mammary tissue,67.25,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,68.05,19,19,0.3396211927865722,0.5441744490512159,-0.20501064174371786,-0.8725761772853186,4.570921586758097e-06,8.415873274442849e-05,1.0,1.0,0.0,True,False
Mammary tissue,68.27,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,69.05,19,19,1.5383961942397177,2.9280734217540085,-0.6299046327316873,-0.8227146814404432,1.554486253131294e-05,0.00016218473241003166,1.0,1.0,0.0,True,False
Mammary tissue,69.3,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,70.06,19,19,1.0140469191486483,0.9267862222151318,0.06390077983763953,0.4127423822714682,0.030740844178291163,0.08590968060540298,1.0,1.0,0.0,False,False
Mammary tissue,70.33,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,71.05,19,19,1.1953881050941948,0.9172269122548663,0.19545490838984814,0.32409972299168976,0.09039926549082303,0.21934085347773338,0.9473684210526315,1.0,0.052631578947368474,False,False
Mammary tissue,71.37,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,72.03,19,19,0.7028313773361458,0.509959595676607,0.1734256337486094,0.8337950138504155,1.1910917652683167e-05,0.0001433891240496089,1.0,1.0,0.0,True,False
Mammary tissue,72.35,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,73.05,19,19,0.06298432892617478,0.18706889843512936,-0.15928334453527673,-0.25207756232686984,0.18882896671944516,0.43141216484077616,0.8421052631578947,1.0,0.1578947368421053,False,False
Mammary tissue,73.38,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,74.09,19,19,0.3411992516535176,0.2014263475922273,0.1587753752652984,0.8559556786703602,6.9246644470119155e-06,0.00010321047485308236,1.0,1.0,0.0,True,False
Mammary tissue,74.4,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
