Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Liver,195.81,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,196.85,6,4,0.29576239791844,0.21930304406455375,0.08774446140755977,0.33333333333333326,0.47619047619047616,1.0,1.0,1.0,0.0,False,False
Liver,197.79,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,198.85,6,4,0.024547944710614365,0.01462347348744465,0.01404305527260529,0.20833333333333326,0.7619047619047619,1.0,0.5,0.25,0.25,False,False
Liver,199.76,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,200.84,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,202.05,6,4,0.0,0.007882760159063744,-0.0113278301332291,-0.5,0.2571428571428571,1.0,0.0,0.5,0.5,False,True
Liver,202.86,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,203.06,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,205.04,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,206.02,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,206.07,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,206.34,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,206.56,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,207.01,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,209.37,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,209.59,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,211.33,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,211.59,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,212.83,6,4,0.2920288266029238,0.26421677020683837,0.03139440063550508,0.16666666666666674,0.7619047619047619,1.0,1.0,1.0,0.0,False,False
Liver,213.56,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,214.83,6,4,0.04344237899160719,0.03650492904206233,0.009623957025359484,0.25,0.6095238095238095,1.0,0.6666666666666666,0.25,0.41666666666666663,False,True
Liver,215.06,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,222.03,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,224.1,6,4,0.06861913259779538,0.14448915084330322,-0.09895603439462322,-0.5833333333333333,0.17142857142857143,1.0,0.6666666666666666,1.0,0.33333333333333337,False,True
Liver,224.3,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,225.43,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,226.07,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,228.2,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,228.51,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,229.2,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,229.53,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,230.0,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,230.54,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,231.04,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,231.22,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,231.46,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,231.66,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,232.07,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,232.24,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,232.48,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,232.69,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,233.72,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,234.78,6,4,0.0022309895229348,0.0,0.003215052478857142,0.16666666666666674,0.7619047619047619,1.0,0.16666666666666666,0.0,0.16666666666666666,False,False
Liver,237.22,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,237.48,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,239.24,6,4,0.0,0.017149134194116733,-0.024531222350285993,-0.5,0.2571428571428571,1.0,0.0,0.5,0.5,False,True
Liver,239.51,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,240.52,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,243.03,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,243.44,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,244.01,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,244.44,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,244.78,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,245.05,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,245.44,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,246.04,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,246.13,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,246.44,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,246.72,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,246.94,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,247.17,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,247.45,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,247.74,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,247.94,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,248.17,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,248.47,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,248.76,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,248.93,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Liver,249.96,6,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
