Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Fur,117.07,10,10,0.04349122175235302,0.008145360839252084,0.049714793221414984,0.20999999999999996,0.48125094719521977,1.0,0.3,0.1,0.19999999999999998,False,False
Fur,117.38,10,10,0.014349775648474925,0.008427542441011224,0.008447791870802248,0.19999999999999996,0.48125094719521977,1.0,0.4,0.2,0.2,False,False
Fur,118.07,10,10,0.0050177632285951825,0.0,0.0072210006035384215,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,118.4,10,10,0.02057355840372277,0.0021495766924164664,0.026282313874218484,0.22999999999999998,0.43587217735824557,1.0,0.3,0.1,0.19999999999999998,False,False
Fur,119.03,10,10,0.04766623814397454,0.0318548607647387,0.021939123714253658,0.09000000000000008,0.7959362618805345,1.0,0.5,0.5,0.0,False,False
Fur,119.53,10,10,0.0015702857204350467,0.0,0.002263666584773684,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,119.92,10,10,0.004726336690378203,0.021584120626629757,-0.024005405809271296,-0.28,0.31499924224382436,1.0,0.1,0.4,0.30000000000000004,False,True
Fur,120.08,10,10,0.0034821886674990697,0.0,0.005015009775649154,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,120.57,10,10,0.02296117354730898,0.011468277499514946,0.016300315069996067,0.17999999999999994,0.5288488601182101,1.0,0.4,0.2,0.2,False,False
Fur,120.96,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,121.1,10,10,0.0344441083426182,0.0026533085389038704,0.04503285187874838,0.32000000000000006,0.24745069172313758,1.0,0.4,0.1,0.30000000000000004,False,True
Fur,121.39,10,10,0.0,0.00606372871931613,-0.008721694999574292,-0.19999999999999996,0.48125094719521977,1.0,0.0,0.2,0.2,False,False
Fur,121.6,10,10,0.0015721372740881035,0.0,0.0022663336215680264,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,121.92,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,122.11,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,122.64,10,10,0.006433440220368404,0.0,0.00925176377518328,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,122.92,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,123.12,10,10,0.011257250590518403,0.0,0.01615004663892108,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,124.9,10,10,0.00399783533782669,0.0,0.005756158779970607,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,124.97,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,125.93,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,127.03,10,10,0.007092181666273336,0.00217719626306384,0.007058126987112899,0.10000000000000009,0.7393643508194593,1.0,0.2,0.1,0.1,False,False
Fur,128.05,10,10,0.12329629132024918,0.09816970004511785,0.03263750582967979,0.27,0.35268137435320107,1.0,0.9,0.9,0.0,False,False
Fur,128.93,10,10,0.0016687748994408467,0.0,0.0024055266882838026,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,129.05,10,10,0.06460321404110887,0.061557884048035305,0.0041327870096702956,-0.010000000000000009,1.0,1.0,0.7,0.7,0.0,False,False
Fur,129.89,10,10,0.052210568460290596,0.02194147328043391,0.04211087045483459,0.3999999999999999,0.143140141592154,1.0,0.6,0.2,0.39999999999999997,False,True
Fur,130.06,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,130.89,10,10,0.022078519034684836,0.01563834673124468,0.009119260616123493,0.19999999999999996,0.48125094719521977,1.0,0.4,0.2,0.2,False,False
Fur,131.08,10,10,0.03711746957923912,0.01666197128806548,0.028739231923600606,0.28,0.31499924224382436,1.0,0.5,0.2,0.3,False,False
Fur,132.08,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,132.91,10,10,0.30636659301934077,0.2884646100230875,0.019906891701171277,0.020000000000000018,0.9705124596765464,1.0,1.0,0.9,0.09999999999999998,False,False
Fur,133.1,10,10,0.037956718035335596,0.032637685824531915,0.007412130795075272,0.020000000000000018,0.9705124596765464,1.0,0.2,0.2,0.0,False,False
Fur,133.73,10,10,0.0010291178687578267,0.0,0.0014839398021645072,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,134.1,10,10,0.004759206171362275,0.00375761657836143,0.0014388611957220942,0.08000000000000007,0.7959362618805345,1.0,0.2,0.1,0.1,False,False
Fur,134.78,10,10,0.11875967090272022,0.05219395972115616,0.08849948033084877,0.3799999999999999,0.16549394877568255,1.0,0.6,0.2,0.39999999999999997,False,True
Fur,135.08,10,10,0.008164777273474418,0.0,0.011731456225873833,0.19999999999999996,0.48125094719521977,1.0,0.2,0.0,0.2,False,False
