Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Serum,104.11,8,4,0.49550832680827117,0.5934964295571035,-0.09155984333731457,-0.1875,0.6828282828282828,1.0,1.0,1.0,0.0,False,False
Serum,105.06,8,4,0.2535681160268575,0.30381937753877813,-0.05670363098632612,-0.3125,0.46060606060606063,1.0,1.0,1.0,0.0,False,False
Serum,105.14,8,4,0.0,0.0012372240370583563,-0.001783833709166944,-0.25,0.5696969696969697,1.0,0.0,0.25,0.25,False,False
Serum,106.02,8,4,0.10754821689947737,0.08349977207932607,0.03167065764768677,0.4375,0.2828282828282829,1.0,1.0,1.0,0.0,False,False
Serum,106.18,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,107.07,8,4,0.1578344186269411,0.18246194594076787,-0.030364806498295753,-0.25,0.5696969696969697,1.0,1.0,1.0,0.0,False,False
Serum,107.22,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,108.09,8,4,0.005228082422807203,0.004475306602210975,0.0010807823681812819,0.0,1.0,1.0,0.25,0.25,0.0,False,False
Serum,108.94,8,4,0.1974450159197622,0.30728774196833064,-0.12661730996981638,-0.625,0.1090909090909091,1.0,1.0,1.0,0.0,False,False
Serum,109.1,8,4,0.13344089781880852,0.11259566905014294,0.026779770297468582,0.0625,0.9333333333333333,1.0,1.0,0.75,0.25,False,False
Serum,110.08,8,4,0.010866291493667085,0.0,0.015592182843255484,0.5,0.21414141414141416,1.0,0.5,0.0,0.5,False,True
Serum,110.33,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,111.02,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,112.09,8,4,0.0009846468798474124,0.0,0.0014198462616456435,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,112.24,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,112.89,8,4,1.93336328758059,0.8545780287944239,0.6614647867790088,0.375,0.3676767676767677,1.0,1.0,1.0,0.0,False,False
Serum,113.09,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,114.21,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,114.9,8,4,1.0257290682673672,0.4317117462625814,0.5007001765876167,0.375,0.3676767676767677,1.0,1.0,1.0,0.0,False,False
Serum,115.05,8,4,0.10521173135964451,0.1320528238155989,-0.03461849778611876,-0.4375,0.2828282828282829,1.0,1.0,1.0,0.0,False,False
Serum,116.04,8,4,0.03578340446060233,0.05128439806148955,-0.021430657680414914,-0.3125,0.46060606060606063,1.0,1.0,1.0,0.0,False,False
Serum,116.3,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,116.99,8,4,0.1657835150691956,0.10135764291630166,0.08201687616399024,0.5,0.21414141414141416,1.0,1.0,1.0,0.0,False,False
Serum,117.07,8,4,0.030722024163605467,0.062401505015125536,-0.04367379138634299,-0.625,0.1090909090909091,1.0,0.75,1.0,0.25,False,False
Serum,117.38,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,118.07,8,4,0.010666033288686445,0.0106150255535319,7.281382888166999e-05,-0.0625,0.9333333333333333,1.0,0.625,0.5,0.125,False,False
Serum,118.4,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,119.03,8,4,0.10603520063809316,0.12489375276037976,-0.024391442550435585,-0.25,0.5696969696969697,1.0,1.0,1.0,0.0,False,False
Serum,119.53,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,119.92,8,4,0.14232698187296383,0.08393839795583098,0.07569290138596962,0.5,0.21414141414141416,1.0,1.0,1.0,0.0,False,False
Serum,120.08,8,4,0.040113081871327456,0.029637599179542912,0.014603745383594293,0.25,0.5696969696969697,1.0,1.0,0.5,0.5,False,True
Serum,120.57,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,120.96,8,4,0.22110447685603873,0.21453575561117774,0.0077816784387594795,0.0625,0.9333333333333333,1.0,1.0,1.0,0.0,False,False
Serum,121.1,8,4,0.06658238830505588,0.08084799720748975,-0.019168235782620117,-0.375,0.3676767676767677,1.0,1.0,1.0,0.0,False,False
Serum,121.39,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,121.6,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,121.92,8,4,0.028912457263170578,0.009044204814369163,0.028130860662990344,0.4375,0.2828282828282829,1.0,0.75,0.5,0.25,False,False
Serum,122.11,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,122.64,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,122.92,8,4,0.08363841840147097,0.06821963086634224,0.02067514539571899,0.25,0.5696969696969697,1.0,1.0,0.75,0.25,False,False
Serum,123.12,8,4,0.009900616835003942,0.0,0.014213325992943898,0.375,0.3676767676767677,1.0,0.375,0.0,0.375,False,True
Serum,124.9,8,4,0.03689721238542294,0.0608040480231397,-0.03288529900273072,0.125,0.8080808080808081,1.0,0.5,0.25,0.25,False,False
Serum,124.97,8,4,0.40944270170643265,0.5786185540209756,-0.16353778191027574,-0.75,0.04848484848484849,1.0,1.0,1.0,0.0,False,False
Serum,125.93,8,4,0.03656471337754726,0.024674893035301272,0.016643940902524277,0.3125,0.46060606060606063,1.0,0.75,0.5,0.25,False,False
Serum,127.03,8,4,0.03755527140361868,0.04986706799232829,-0.01701847634634749,-0.125,0.8080808080808081,1.0,1.0,1.0,0.0,False,False
Serum,128.05,8,4,0.11605353582411117,0.1518388475747443,-0.04553265184986607,-0.375,0.3676767676767677,1.0,1.0,1.0,0.0,False,False
Serum,128.93,8,4,0.030480460858088105,0.045469711242549636,-0.02083411567461313,0.03125,1.0,1.0,0.875,0.75,0.125,False,False
Serum,129.05,8,4,0.09440468132225766,0.10832128272075311,-0.018229847283290166,-0.1875,0.6828282828282828,1.0,1.0,1.0,0.0,False,False
Serum,129.89,8,4,0.0479972186823959,0.024062815085384985,0.03333067640109648,0.4375,0.2828282828282829,1.0,1.0,0.75,0.25,False,False
Serum,130.06,8,4,0.004304165594649766,0.009892773930832337,-0.00800584894550969,-0.25,0.5696969696969697,1.0,0.25,0.5,0.25,False,False
Serum,130.89,8,4,0.00015272295093813438,0.010779515748032856,-0.015248016506742849,-0.15625,0.8080808080808081,1.0,0.125,0.25,0.125,False,False
Serum,131.08,8,4,0.07788410209491178,0.07532408669817761,0.003430530570087267,0.1875,0.6828282828282828,1.0,1.0,1.0,0.0,False,False
Serum,132.08,8,4,5.084660627355937e-05,0.0,7.335428182466829e-05,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,132.91,8,4,0.002742858583951312,0.0,0.003951691485549557,0.25,0.5696969696969697,1.0,0.25,0.0,0.25,False,False
Serum,133.1,8,4,0.05869481498763211,0.04596161513790424,0.017456861986260744,0.3125,0.46060606060606063,1.0,0.875,1.0,0.125,False,False
Serum,133.73,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,134.1,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,134.78,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,135.08,8,4,0.09585784701036032,0.03392051017788081,0.08393539354758674,0.8125,0.028282828282828285,1.0,1.0,1.0,0.0,False,False
Serum,135.92,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,136.92,8,4,0.04693240907446604,0.04606472576119566,0.0011961817472137882,0.09375,0.9333333333333333,1.0,0.875,0.75,0.125,False,False
Serum,137.14,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,138.9,8,4,1.5647740480740013,1.5538065443067504,0.006182490331080598,0.125,0.8080808080808081,1.0,1.0,1.0,0.0,False,False
Serum,139.04,8,4,9.438832151245e-05,0.0,0.00013616713717130234,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,140.9,8,4,1.1789427556750427,1.0610230396166258,0.08026766257317253,0.125,0.8080808080808081,1.0,1.0,1.0,0.0,False,False
Serum,141.06,8,4,0.02935569912499634,0.04632011612749366,-0.023582705031331173,-0.25,0.5696969696969697,1.0,0.875,1.0,0.125,False,False
Serum,142.04,8,4,0.002220345412431906,0.0046131820193772875,-0.003440380176292803,-0.15625,0.8080808080808081,1.0,0.125,0.25,0.125,False,False
